transaction_id,transaction_qty,product_id,unit_price,product_category,product_type,product_detail,total_payment,transaction_datetime
43870,1,56,2.55,Tea,Brewed Chai Tea,Spicy Eye Opener Chai Regular,2.55,2023-03-15 17:10:33
43871,1,22,2.0,Coffee,Drip Coffee,Our Old Time Diner Blend Small,2.0,2023-03-15 17:11:15
43879,1,34,2.45,Coffee,Premium Brewed Coffee,Jamaican Coffee River Small,2.45,2023-03-15 17:18:33
43889,1,60,3.75,Drinking Chocolate,Hot Chocolate,Sustainably Grown Organic Regular,3.75,2023-03-15 17:37:33
43901,2,36,3.75,Coffee,Premium Brewed Coffee,Jamaican Coffee River Large,7.5,2023-03-15 18:00:35
43902,1,48,2.5,Tea,Brewed Black Tea,English Breakfast Regular,2.5,2023-03-15 18:01:43
43904,2,27,3.5,Coffee,Organic Brewed Coffee,Brazilian Large,7.0,2023-03-15 18:09:53
43910,1,57,3.1,Tea,Brewed Chai Tea,Spicy Eye Opener Chai Large,3.1,2023-03-15 18:23:33
43911,1,82,12.0,Branded,Housewares,I Need My Bean! Diner Mug,12.0,2023-03-15 18:23:33
43916,2,36,3.75,Coffee,Premium Brewed Coffee,Jamaican Coffee River Large,7.5,2023-03-15 18:27:51
43917,1,59,4.5,Drinking Chocolate,Hot Chocolate,Dark Chocolate Large,4.5,2023-03-15 18:29:22
43945,2,24,3.0,Coffee,Drip Coffee,Our Old Time Diner Blend Large,6.0,2023-03-16 06:03:42
43946,1,52,2.5,Tea,Brewed Chai Tea,Traditional Blend Chai Regular,2.5,2023-03-16 06:04:02
43947,1,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,2023-03-16 06:04:02
43948,2,29,2.5,Coffee,Gourmet Brewed Coffee,Columbian Medium Roast Regular,5.0,2023-03-16 06:06:16
43949,1,37,3.0,Coffee,Barista Espresso,Espresso Shot,3.0,2023-03-16 06:11:55
43950,2,84,0.8,Flavours,Regular Syrup,Chocolate Syrup,1.6,2023-03-16 06:11:55
43951,2,36,3.75,Coffee,Premium Brewed Coffee,Jamaican Coffee River Large,7.5,2023-03-16 06:15:08
43952,2,60,3.75,Drinking Chocolate,Hot Chocolate,Sustainably Grown Organic Regular,7.5,2023-03-16 06:15:46
43953,2,43,3.0,Tea,Brewed Herbal Tea,Lemon Grass Large,6.0,2023-03-16 06:15:47
43954,1,70,3.25,Bakery,Scone,Cranberry Scone,3.25,2023-03-16 06:15:47
43955,1,48,2.5,Tea,Brewed Black Tea,English Breakfast Regular,2.5,2023-03-16 06:17:35
43956,1,22,2.0,Coffee,Drip Coffee,Our Old Time Diner Blend Small,2.0,2023-03-16 06:20:46
43957,1,18,10.95,Loose Tea,Chai tea,Spicy Eye Opener Chai,10.95,2023-03-16 06:20:46
43958,2,42,2.5,Tea,Brewed Herbal Tea,Lemon Grass Regular,5.0,2023-03-16 06:24:25
43959,2,38,3.75,Coffee,Barista Espresso,Latte,7.5,2023-03-16 06:24:28
43960,1,64,0.8,Flavours,Regular Syrup,Hazelnut Syrup,0.8,2023-03-16 06:24:28
43961,2,42,2.5,Tea,Brewed Herbal Tea,Lemon Grass Regular,5.0,2023-03-16 06:28:03
43962,2,51,3.0,Tea,Brewed Black Tea,Earl Grey Large,6.0,2023-03-16 06:30:24
43967,2,26,3.0,Coffee,Organic Brewed Coffee,Brazilian Regular,6.0,2023-03-16 06:35:52
43968,1,77,3.0,Bakery,Scone,Oatmeal Scone,3.0,2023-03-16 06:35:52
43969,1,83,14.0,Branded,Housewares,I Need My Bean! Latte cup,14.0,2023-03-16 06:35:52
43972,2,32,3.0,Coffee,Gourmet Brewed Coffee,Ethiopia Regular,6.0,2023-03-16 06:44:04
43973,1,25,2.2,Coffee,Organic Brewed Coffee,Brazilian Small,2.2,2023-03-16 06:45:11
43984,1,41,4.25,Coffee,Barista Espresso,Cappuccino Large,4.25,2023-03-16 06:58:52
43985,2,65,0.8,Flavours,Sugar Free Syrup,Sugar Free Vanilla Syrup,1.6,2023-03-16 06:58:52
43992,1,29,2.5,Coffee,Gourmet Brewed Coffee,Columbian Medium Roast Regular,2.5,2023-03-16 07:05:58
43993,2,51,3.0,Tea,Brewed Black Tea,Earl Grey Large,6.0,2023-03-16 07:06:01
43999,2,46,2.5,Tea,Brewed Green Tea,Serenity Green Tea Regular,5.0,2023-03-16 07:08:14
44000,1,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,2023-03-16 07:08:14
44001,1,7,19.75,Coffee Beans,Premium Beans,Jamacian Coffee River,19.75,2023-03-16 07:08:14
44002,1,29,2.5,Coffee,Gourmet Brewed Coffee,Columbian Medium Roast Regular,2.5,2023-03-16 07:08:37
44004,2,45,3.0,Tea,Brewed Herbal Tea,Peppermint Large,6.0,2023-03-16 07:09:48
44018,1,28,2.0,Coffee,Gourmet Brewed Coffee,Columbian Medium Roast Small,2.0,2023-03-16 07:21:53
44019,1,59,4.5,Drinking Chocolate,Hot Chocolate,Dark Chocolate Large,4.5,2023-03-16 07:22:02
44020,1,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,2023-03-16 07:22:02
44034,2,45,3.0,Tea,Brewed Herbal Tea,Peppermint Large,6.0,2023-03-16 07:28:54
44040,1,34,2.45,Coffee,Premium Brewed Coffee,Jamaican Coffee River Small,2.45,2023-03-16 07:33:47
44046,2,44,2.5,Tea,Brewed Herbal Tea,Peppermint Regular,5.0,2023-03-16 07:36:01
44047,1,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,2023-03-16 07:36:01
44054,2,50,2.5,Tea,Brewed Black Tea,Earl Grey Regular,5.0,2023-03-16 07:38:29
44055,1,11,8.95,Loose Tea,Herbal Tea,Lemon Grass,8.95,2023-03-16 07:38:29
44056,1,42,2.5,Tea,Brewed Herbal Tea,Lemon Grass Regular,2.5,2023-03-16 07:38:32
44057,1,22,2.0,Coffee,Drip Coffee,Our Old Time Diner Blend Small,2.0,2023-03-16 07:41:57
44058,1,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5,2023-03-16 07:41:57
44060,2,27,3.5,Coffee,Organic Brewed Coffee,Brazilian Large,7.0,2023-03-16 07:44:28
44061,1,72,3.25,Bakery,Scone,Ginger Scone,3.25,2023-03-16 07:44:28
44066,2,55,4.0,Tea,Brewed Chai Tea,Morning Sunrise Chai Large,8.0,2023-03-16 07:46:19
44068,1,32,3.0,Coffee,Gourmet Brewed Coffee,Ethiopia Regular,3.0,2023-03-16 07:47:09
44069,1,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,2023-03-16 07:47:09
44082,1,50,2.5,Tea,Brewed Black Tea,Earl Grey Regular,2.5,2023-03-16 07:51:35
44083,1,77,3.0,Bakery,Scone,Oatmeal Scone,3.0,2023-03-16 07:51:35
44091,1,24,3.0,Coffee,Drip Coffee,Our Old Time Diner Blend Large,3.0,2023-03-16 07:54:41
44095,2,28,2.0,Coffee,Gourmet Brewed Coffee,Columbian Medium Roast Small,4.0,2023-03-16 07:55:56
44098,2,59,4.5,Drinking Chocolate,Hot Chocolate,Dark Chocolate Large,9.0,2023-03-16 07:58:17
44100,2,87,3.0,Coffee,Barista Espresso,Ouro Brasileiro Shot,6.0,2023-03-16 07:58:58
44108,1,58,3.5,Drinking Chocolate,Hot Chocolate,Dark Chocolate Regular,3.5,2023-03-16 08:02:36
44111,1,34,2.45,Coffee,Premium Brewed Coffee,Jamaican Coffee River Small,2.45,2023-03-16 08:03:04
44113,1,56,2.55,Tea,Brewed Chai Tea,Spicy Eye Opener Chai Regular,2.55,2023-03-16 08:07:59
44122,2,55,4.0,Tea,Brewed Chai Tea,Morning Sunrise Chai Large,8.0,2023-03-16 08:14:50
44127,1,53,3.0,Tea,Brewed Chai Tea,Traditional Blend Chai Large,3.0,2023-03-16 08:19:09
44128,1,70,3.25,Bakery,Scone,Cranberry Scone,3.25,2023-03-16 08:19:09
44136,2,54,2.5,Tea,Brewed Chai Tea,Morning Sunrise Chai Regular,5.0,2023-03-16 08:21:54
44140,2,38,3.75,Coffee,Barista Espresso,Latte,7.5,2023-03-16 08:24:24
44141,2,84,0.8,Flavours,Regular Syrup,Chocolate Syrup,1.6,2023-03-16 08:24:24
44145,2,55,4.0,Tea,Brewed Chai Tea,Morning Sunrise Chai Large,8.0,2023-03-16 08:28:42
44146,1,60,3.75,Drinking Chocolate,Hot Chocolate,Sustainably Grown Organic Regular,3.75,2023-03-16 08:29:26
44147,1,75,3.5,Bakery,Pastry,Croissant,3.5,2023-03-16 08:29:26
44148,2,44,2.5,Tea,Brewed Herbal Tea,Peppermint Regular,5.0,2023-03-16 08:29:59
44149,2,35,3.1,Coffee,Premium Brewed Coffee,Jamaican Coffee River Regular,6.2,2023-03-16 08:30:16
44150,1,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,2023-03-16 08:30:16
44152,2,61,4.75,Drinking Chocolate,Hot Chocolate,Sustainably Grown Organic Large,9.5,2023-03-16 08:30:29
44153,1,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,2023-03-16 08:30:29
44167,1,32,3.0,Coffee,Gourmet Brewed Coffee,Ethiopia Regular,3.0,2023-03-16 08:40:39
44168,1,3,14.75,Coffee Beans,Espresso Beans,Espresso Roast,14.75,2023-03-16 08:40:39
44169,1,53,3.0,Tea,Brewed Chai Tea,Traditional Blend Chai Large,3.0,2023-03-16 08:41:30
44174,1,33,3.5,Coffee,Gourmet Brewed Coffee,Ethiopia Large,3.5,2023-03-16 08:47:22
44175,1,45,3.0,Tea,Brewed Herbal Tea,Peppermint Large,3.0,2023-03-16 08:48:08
44178,3,23,2.5,Coffee,Drip Coffee,Our Old Time Diner Blend Regular,7.5,2023-03-16 08:49:22
44180,3,48,2.5,Tea,Brewed Black Tea,English Breakfast Regular,7.5,2023-03-16 08:52:55
44181,1,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,2023-03-16 08:52:55
44182,1,3,14.75,Coffee Beans,Espresso Beans,Espresso Roast,14.75,2023-03-16 08:52:55
44187,1,36,3.75,Coffee,Premium Brewed Coffee,Jamaican Coffee River Large,3.75,2023-03-16 08:57:17
44189,1,55,4.0,Tea,Brewed Chai Tea,Morning Sunrise Chai Large,4.0,2023-03-16 08:59:11
44190,1,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,2023-03-16 08:59:11
44197,1,29,2.5,Coffee,Gourmet Brewed Coffee,Columbian Medium Roast Regular,2.5,2023-03-16 09:04:38
44198,1,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,2023-03-16 09:04:38
44206,2,46,2.5,Tea,Brewed Green Tea,Serenity Green Tea Regular,5.0,2023-03-16 09:07:47
44211,1,22,2.0,Coffee,Drip Coffee,Our Old Time Diner Blend Small,2.0,2023-03-16 09:10:53
44212,1,59,4.5,Drinking Chocolate,Hot Chocolate,Dark Chocolate Large,4.5,2023-03-16 09:11:43
44214,2,61,4.75,Drinking Chocolate,Hot Chocolate,Sustainably Grown Organic Large,9.5,2023-03-16 09:11:51
44215,1,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,2023-03-16 09:11:51
44216,2,26,3.0,Coffee,Organic Brewed Coffee,Brazilian Regular,6.0,2023-03-16 09:12:19
44217,1,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,2023-03-16 09:12:19
44218,1,54,2.5,Tea,Brewed Chai Tea,Morning Sunrise Chai Regular,2.5,2023-03-16 09:12:47
44219,2,44,2.5,Tea,Brewed Herbal Tea,Peppermint Regular,5.0,2023-03-16 09:13:30
44223,1,48,2.5,Tea,Brewed Black Tea,English Breakfast Regular,2.5,2023-03-16 09:18:18
44229,1,47,3.0,Tea,Brewed Green Tea,Serenity Green Tea Large,3.0,2023-03-16 09:21:22
44231,1,51,3.0,Tea,Brewed Black Tea,Earl Grey Large,3.0,2023-03-16 09:22:51
44232,1,30,3.0,Coffee,Gourmet Brewed Coffee,Columbian Medium Roast Large,3.0,2023-03-16 09:23:57
44234,1,61,4.75,Drinking Chocolate,Hot Chocolate,Sustainably Grown Organic Large,4.75,2023-03-16 09:24:31
44235,2,33,3.5,Coffee,Gourmet Brewed Coffee,Ethiopia Large,7.0,2023-03-16 09:26:29
44238,2,50,2.5,Tea,Brewed Black Tea,Earl Grey Regular,5.0,2023-03-16 09:29:39
44261,1,48,2.5,Tea,Brewed Black Tea,English Breakfast Regular,2.5,2023-03-16 09:47:47
44265,1,43,3.0,Tea,Brewed Herbal Tea,Lemon Grass Large,3.0,2023-03-16 09:48:10
44268,2,53,3.0,Tea,Brewed Chai Tea,Traditional Blend Chai Large,6.0,2023-03-16 09:51:39
44273,2,58,3.5,Drinking Chocolate,Hot Chocolate,Dark Chocolate Regular,7.0,2023-03-16 09:58:37
44275,2,44,2.5,Tea,Brewed Herbal Tea,Peppermint Regular,5.0,2023-03-16 09:59:28
44276,1,72,3.25,Bakery,Scone,Ginger Scone,3.25,2023-03-16 09:59:28
44283,1,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,2023-03-16 10:03:10
44285,2,52,2.5,Tea,Brewed Chai Tea,Traditional Blend Chai Regular,5.0,2023-03-16 10:04:09
44286,1,57,3.1,Tea,Brewed Chai Tea,Spicy Eye Opener Chai Large,3.1,2023-03-16 10:04:29
44291,2,35,3.1,Coffee,Premium Brewed Coffee,Jamaican Coffee River Regular,6.2,2023-03-16 10:08:27
44296,1,28,2.0,Coffee,Gourmet Brewed Coffee,Columbian Medium Roast Small,2.0,2023-03-16 10:10:42
44297,2,47,3.0,Tea,Brewed Green Tea,Serenity Green Tea Large,6.0,2023-03-16 10:11:45
44302,2,38,3.75,Coffee,Barista Espresso,Latte,7.5,2023-03-16 10:14:08
44303,1,65,0.8,Flavours,Sugar Free Syrup,Sugar Free Vanilla Syrup,0.8,2023-03-16 10:14:08
44304,1,15,9.25,Loose Tea,Green Tea,Serenity Green Tea,9.25,2023-03-16 10:14:08
44307,2,26,3.0,Coffee,Organic Brewed Coffee,Brazilian Regular,6.0,2023-03-16 10:17:24
44315,1,31,2.2,Coffee,Gourmet Brewed Coffee,Ethiopia Small,2.2,2023-03-16 10:19:42
44334,2,54,2.5,Tea,Brewed Chai Tea,Morning Sunrise Chai Regular,5.0,2023-03-16 10:27:53
44335,2,55,4.0,Tea,Brewed Chai Tea,Morning Sunrise Chai Large,8.0,2023-03-16 10:28:35
44337,1,55,4.0,Tea,Brewed Chai Tea,Morning Sunrise Chai Large,4.0,2023-03-16 10:31:20
44342,2,49,3.0,Tea,Brewed Black Tea,English Breakfast Large,6.0,2023-03-16 10:35:30
44344,1,87,3.0,Coffee,Barista Espresso,Ouro Brasileiro Shot,3.0,2023-03-16 10:36:37
44348,2,31,2.2,Coffee,Gourmet Brewed Coffee,Ethiopia Small,4.4,2023-03-16 10:38:44
44349,1,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5,2023-03-16 10:38:44
44352,2,48,2.5,Tea,Brewed Black Tea,English Breakfast Regular,5.0,2023-03-16 10:41:27
44360,2,55,4.0,Tea,Brewed Chai Tea,Morning Sunrise Chai Large,8.0,2023-03-16 10:44:33
44362,1,37,3.0,Coffee,Barista Espresso,Espresso Shot,3.0,2023-03-16 10:45:55
44363,2,65,0.8,Flavours,Sugar Free Syrup,Sugar Free Vanilla Syrup,1.6,2023-03-16 10:45:55
44368,2,87,3.0,Coffee,Barista Espresso,Ouro Brasileiro Shot,6.0,2023-03-16 10:49:13
44372,1,30,3.0,Coffee,Gourmet Brewed Coffee,Columbian Medium Roast Large,3.0,2023-03-16 10:50:10
44376,1,49,3.0,Tea,Brewed Black Tea,English Breakfast Large,3.0,2023-03-16 10:51:12
44380,2,46,2.5,Tea,Brewed Green Tea,Serenity Green Tea Regular,5.0,2023-03-16 10:54:26
44384,1,50,2.5,Tea,Brewed Black Tea,Earl Grey Regular,2.5,2023-03-16 10:56:00
44385,1,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,2023-03-16 10:56:00
44401,1,23,2.5,Coffee,Drip Coffee,Our Old Time Diner Blend Regular,2.5,2023-03-16 11:12:55
44405,1,52,2.5,Tea,Brewed Chai Tea,Traditional Blend Chai Regular,2.5,2023-03-16 11:18:11
44407,2,28,2.0,Coffee,Gourmet Brewed Coffee,Columbian Medium Roast Small,4.0,2023-03-16 11:19:08
44410,2,42,2.5,Tea,Brewed Herbal Tea,Lemon Grass Regular,5.0,2023-03-16 11:21:26
44421,1,47,3.0,Tea,Brewed Green Tea,Serenity Green Tea Large,3.0,2023-03-16 11:24:40
44422,1,36,3.75,Coffee,Premium Brewed Coffee,Jamaican Coffee River Large,3.75,2023-03-16 11:27:28
44423,1,70,3.25,Bakery,Scone,Cranberry Scone,3.25,2023-03-16 11:27:28
44432,1,39,4.25,Coffee,Barista Espresso,Latte Regular,4.25,2023-03-16 11:45:19
44433,2,84,0.8,Flavours,Regular Syrup,Chocolate Syrup,1.6,2023-03-16 11:45:19
44442,2,40,3.75,Coffee,Barista Espresso,Cappuccino,7.5,2023-03-16 12:01:57
44443,2,65,0.8,Flavours,Sugar Free Syrup,Sugar Free Vanilla Syrup,1.6,2023-03-16 12:01:57
44447,1,46,2.5,Tea,Brewed Green Tea,Serenity Green Tea Regular,2.5,2023-03-16 12:07:07
44449,1,26,3.0,Coffee,Organic Brewed Coffee,Brazilian Regular,3.0,2023-03-16 12:12:27
44450,1,87,3.0,Coffee,Barista Espresso,Ouro Brasileiro Shot,3.0,2023-03-16 12:12:58
44452,1,87,3.0,Coffee,Barista Espresso,Ouro Brasileiro Shot,3.0,2023-03-16 12:16:59
44453,2,53,3.0,Tea,Brewed Chai Tea,Traditional Blend Chai Large,6.0,2023-03-16 12:17:02
44454,1,43,3.0,Tea,Brewed Herbal Tea,Lemon Grass Large,3.0,2023-03-16 12:17:56
44455,1,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,2023-03-16 12:17:56
44456,1,28,2.0,Coffee,Gourmet Brewed Coffee,Columbian Medium Roast Small,2.0,2023-03-16 12:21:22
44460,2,38,3.75,Coffee,Barista Espresso,Latte,7.5,2023-03-16 12:27:03
44461,1,63,0.8,Flavours,Regular Syrup,Carmel Syrup,0.8,2023-03-16 12:27:03
44463,1,35,3.1,Coffee,Premium Brewed Coffee,Jamaican Coffee River Regular,3.1,2023-03-16 12:31:37
44464,1,26,3.0,Coffee,Organic Brewed Coffee,Brazilian Regular,3.0,2023-03-16 12:35:55
44465,1,75,3.5,Bakery,Pastry,Croissant,3.5,2023-03-16 12:35:55
44467,1,36,3.75,Coffee,Premium Brewed Coffee,Jamaican Coffee River Large,3.75,2023-03-16 12:41:24
44468,2,30,3.0,Coffee,Gourmet Brewed Coffee,Columbian Medium Roast Large,6.0,2023-03-16 12:41:51
44469,1,27,3.5,Coffee,Organic Brewed Coffee,Brazilian Large,3.5,2023-03-16 12:45:08
44470,1,53,3.0,Tea,Brewed Chai Tea,Traditional Blend Chai Large,3.0,2023-03-16 12:45:28
44471,1,52,2.5,Tea,Brewed Chai Tea,Traditional Blend Chai Regular,2.5,2023-03-16 12:50:20
44472,1,47,3.0,Tea,Brewed Green Tea,Serenity Green Tea Large,3.0,2023-03-16 12:52:10
44473,2,57,3.1,Tea,Brewed Chai Tea,Spicy Eye Opener Chai Large,6.2,2023-03-16 12:53:18
44475,2,48,2.5,Tea,Brewed Black Tea,English Breakfast Regular,5.0,2023-03-16 13:02:50
44488,1,49,3.0,Tea,Brewed Black Tea,English Breakfast Large,3.0,2023-03-16 13:38:33
44489,2,26,3.0,Coffee,Organic Brewed Coffee,Brazilian Regular,6.0,2023-03-16 13:40:19
44492,1,59,4.5,Drinking Chocolate,Hot Chocolate,Dark Chocolate Large,4.5,2023-03-16 13:45:12
44494,2,48,2.5,Tea,Brewed Black Tea,English Breakfast Regular,5.0,2023-03-16 13:46:33
44495,1,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,2023-03-16 13:46:33
44499,1,33,3.5,Coffee,Gourmet Brewed Coffee,Ethiopia Large,3.5,2023-03-16 13:51:22
44500,1,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,2023-03-16 13:51:22
44502,1,26,3.0,Coffee,Organic Brewed Coffee,Brazilian Regular,3.0,2023-03-16 13:52:11
44507,1,43,3.0,Tea,Brewed Herbal Tea,Lemon Grass Large,3.0,2023-03-16 14:00:34
44513,1,38,3.75,Coffee,Barista Espresso,Latte,3.75,2023-03-16 14:19:11
44514,1,84,0.8,Flavours,Regular Syrup,Chocolate Syrup,0.8,2023-03-16 14:19:11
44516,2,60,3.75,Drinking Chocolate,Hot Chocolate,Sustainably Grown Organic Regular,7.5,2023-03-16 14:19:34
44532,2,44,2.5,Tea,Brewed Herbal Tea,Peppermint Regular,5.0,2023-03-16 14:47:49
44535,1,87,3.0,Coffee,Barista Espresso,Ouro Brasileiro Shot,3.0,2023-03-16 14:54:07
44541,1,61,4.75,Drinking Chocolate,Hot Chocolate,Sustainably Grown Organic Large,4.75,2023-03-16 14:58:19
44542,1,36,3.75,Coffee,Premium Brewed Coffee,Jamaican Coffee River Large,3.75,2023-03-16 15:02:46
44543,1,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,2023-03-16 15:02:46
44546,2,55,4.0,Tea,Brewed Chai Tea,Morning Sunrise Chai Large,8.0,2023-03-16 15:07:44
44547,2,48,2.5,Tea,Brewed Black Tea,English Breakfast Regular,5.0,2023-03-16 15:09:01
44550,1,44,2.5,Tea,Brewed Herbal Tea,Peppermint Regular,2.5,2023-03-16 15:20:07
44551,1,44,2.5,Tea,Brewed Herbal Tea,Peppermint Regular,2.5,2023-03-16 15:22:59
44552,1,29,2.5,Coffee,Gourmet Brewed Coffee,Columbian Medium Roast Regular,2.5,2023-03-16 15:25:05
44554,2,53,3.0,Tea,Brewed Chai Tea,Traditional Blend Chai Large,6.0,2023-03-16 15:28:10
44560,2,59,4.5,Drinking Chocolate,Hot Chocolate,Dark Chocolate Large,9.0,2023-03-16 15:32:39
44561,1,31,2.2,Coffee,Gourmet Brewed Coffee,Ethiopia Small,2.2,2023-03-16 15:34:13
44564,1,45,3.0,Tea,Brewed Herbal Tea,Peppermint Large,3.0,2023-03-16 15:44:46
44565,1,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,2023-03-16 15:44:46
44567,1,54,2.5,Tea,Brewed Chai Tea,Morning Sunrise Chai Regular,2.5,2023-03-16 15:49:09
44568,1,70,3.25,Bakery,Scone,Cranberry Scone,3.25,2023-03-16 15:49:09
44570,2,26,3.0,Coffee,Organic Brewed Coffee,Brazilian Regular,6.0,2023-03-16 15:50:12
44572,1,23,2.5,Coffee,Drip Coffee,Our Old Time Diner Blend Regular,2.5,2023-03-16 15:52:18
44573,2,51,3.0,Tea,Brewed Black Tea,Earl Grey Large,6.0,2023-03-16 15:56:30
44574,1,31,2.2,Coffee,Gourmet Brewed Coffee,Ethiopia Small,2.2,2023-03-16 15:56:45
44575,1,32,3.0,Coffee,Gourmet Brewed Coffee,Ethiopia Regular,3.0,2023-03-16 16:02:31
44577,2,26,3.0,Coffee,Organic Brewed Coffee,Brazilian Regular,6.0,2023-03-16 16:08:31
44578,1,3,14.75,Coffee Beans,Espresso Beans,Espresso Roast,14.75,2023-03-16 16:08:31
44583,1,56,2.55,Tea,Brewed Chai Tea,Spicy Eye Opener Chai Regular,2.55,2023-03-16 16:15:12
44585,1,36,3.75,Coffee,Premium Brewed Coffee,Jamaican Coffee River Large,3.75,2023-03-16 16:17:40
44586,1,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,2023-03-16 16:17:40
44587,1,3,14.75,Coffee Beans,Espresso Beans,Espresso Roast,14.75,2023-03-16 16:17:40
44588,1,52,2.5,Tea,Brewed Chai Tea,Traditional Blend Chai Regular,2.5,2023-03-16 16:18:03
44589,1,45,3.0,Tea,Brewed Herbal Tea,Peppermint Large,3.0,2023-03-16 16:18:32
44593,1,33,3.5,Coffee,Gourmet Brewed Coffee,Ethiopia Large,3.5,2023-03-16 16:22:18
44594,1,82,12.0,Branded,Housewares,I Need My Bean! Diner Mug,12.0,2023-03-16 16:22:18
44600,1,34,2.45,Coffee,Premium Brewed Coffee,Jamaican Coffee River Small,2.45,2023-03-16 16:40:24
44601,1,75,3.5,Bakery,Pastry,Croissant,3.5,2023-03-16 16:40:24
44602,2,37,3.0,Coffee,Barista Espresso,Espresso Shot,6.0,2023-03-16 16:40:36
44603,1,65,0.8,Flavours,Sugar Free Syrup,Sugar Free Vanilla Syrup,0.8,2023-03-16 16:40:36
44604,2,55,4.0,Tea,Brewed Chai Tea,Morning Sunrise Chai Large,8.0,2023-03-16 16:42:45
44607,1,53,3.0,Tea,Brewed Chai Tea,Traditional Blend Chai Large,3.0,2023-03-16 16:50:45
44608,1,26,3.0,Coffee,Organic Brewed Coffee,Brazilian Regular,3.0,2023-03-16 16:52:32
44609,1,39,4.25,Coffee,Barista Espresso,Latte Regular,4.25,2023-03-16 16:52:39
44610,1,65,0.8,Flavours,Sugar Free Syrup,Sugar Free Vanilla Syrup,0.8,2023-03-16 16:52:39
44611,1,36,3.75,Coffee,Premium Brewed Coffee,Jamaican Coffee River Large,3.75,2023-03-16 16:53:17
44612,1,73,3.75,Bakery,Pastry,Almond Croissant,3.75,2023-03-16 16:53:17
44613,2,24,3.0,Coffee,Drip Coffee,Our Old Time Diner Blend Large,6.0,2023-03-16 16:58:13
44614,1,11,8.95,Loose Tea,Herbal Tea,Lemon Grass,8.95,2023-03-16 16:58:13
44628,1,27,3.5,Coffee,Organic Brewed Coffee,Brazilian Large,3.5,2023-03-16 17:29:53
44634,1,30,3.0,Coffee,Gourmet Brewed Coffee,Columbian Medium Roast Large,3.0,2023-03-16 17:37:32
44639,1,57,3.1,Tea,Brewed Chai Tea,Spicy Eye Opener Chai Large,3.1,2023-03-16 17:46:13
44640,1,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,2023-03-16 17:46:13
44643,2,45,3.0,Tea,Brewed Herbal Tea,Peppermint Large,6.0,2023-03-16 17:51:00
44644,1,56,2.55,Tea,Brewed Chai Tea,Spicy Eye Opener Chai Regular,2.55,2023-03-16 17:55:13
44645,1,10,10.0,Coffee Beans,Green Beans,Guatemalan Sustainably Grown,10.0,2023-03-16 17:55:13
44646,2,23,2.5,Coffee,Drip Coffee,Our Old Time Diner Blend Regular,5.0,2023-03-16 17:56:21
44647,1,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,2023-03-16 17:56:21
44648,1,30,3.0,Coffee,Gourmet Brewed Coffee,Columbian Medium Roast Large,3.0,2023-03-16 17:59:18
44653,1,34,2.45,Coffee,Premium Brewed Coffee,Jamaican Coffee River Small,2.45,2023-03-16 18:05:48
44656,2,48,2.5,Tea,Brewed Black Tea,English Breakfast Regular,5.0,2023-03-16 18:12:47
44660,2,27,3.5,Coffee,Organic Brewed Coffee,Brazilian Large,7.0,2023-03-16 18:17:16
44663,1,27,3.5,Coffee,Organic Brewed Coffee,Brazilian Large,3.5,2023-03-16 18:18:18
44664,2,55,4.0,Tea,Brewed Chai Tea,Morning Sunrise Chai Large,8.0,2023-03-16 18:26:58
44703,1,35,3.1,Coffee,Premium Brewed Coffee,Jamaican Coffee River Regular,3.1,2023-03-17 06:01:54
44704,1,75,3.5,Bakery,Pastry,Croissant,3.5,2023-03-17 06:01:54
44705,1,45,3.0,Tea,Brewed Herbal Tea,Peppermint Large,3.0,2023-03-17 06:06:47
44706,1,50,2.5,Tea,Brewed Black Tea,Earl Grey Regular,2.5,2023-03-17 06:09:55
44707,2,47,3.0,Tea,Brewed Green Tea,Serenity Green Tea Large,6.0,2023-03-17 06:15:21
44708,1,46,2.5,Tea,Brewed Green Tea,Serenity Green Tea Regular,2.5,2023-03-17 06:18:11
